candidate_row_id,acquisition_batch_rank,batch_role,country,wave,idno,concept,required_for,candidate_files,candidate_raw_variable,candidate_harmonized_variables,template_raw_label,metadata_confidence,ddi_match_status,ddi_match_count,ddi_file_ids,ddi_file_names,ddi_file_descriptions,ddi_variable_names,ddi_variable_labels,ddi_interval,ddi_format_types,ddi_valid_counts,ddi_invalid_counts,ddi_min_values,ddi_max_values,ddi_range_units,ddi_category_count,ddi_category_preview,official_metadata_evidence_status,raw_value_verification_status,promotion_guardrail
1062,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KADULT,a1m55,age,AGE WHEN FIRST BEGAN TO SMOKE,high,ddi_variable_and_file_match,1,F5,KADULT,Questionnaire for Adults (excluding module P),a1m55,AGE WHEN FIRST BEGAN TO SMOKE,contin,numeric,1204,4443,2,99,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1063,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KADULT,a1m62,age,AGE WHEN FIRST BEGAN TO SMOKE,high,ddi_variable_and_file_match,1,F5,KADULT,Questionnaire for Adults (excluding module P),a1m62,AGE WHEN FIRST BEGAN TO SMOKE,contin,numeric,382,5265,2,99,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1064,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KADULT,a1n8_12,sex,MALE STERILIZATION,high,ddi_variable_and_file_match,1,F5,KADULT,Questionnaire for Adults (excluding module P),a1n8_12,MALE STERILIZATION,discrete,numeric,608,5039,,,,6,1=; 2=; 7=; 8=; 9=; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1065,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KADULT,a1n8_13,sex,FEMALE STERILIZATION,high,ddi_variable_and_file_match,1,F5,KADULT,Questionnaire for Adults (excluding module P),a1n8_13,FEMALE STERILIZATION,discrete,numeric,608,5039,,,,6,1=; 2=; 7=; 8=; 9=; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1066,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KCHILD,a1k2,education,HIGHEST GRADE CHILD COMPLETED,high,ddi_variable_and_file_match,1,F7,KCHILD,Questionnaire for Children (excluding module P),a1k2,HIGHEST GRADE CHILD COMPLETED,discrete,numeric,1656,1765,,,,13,=; 1=; 2=; 3=; 4=; ... +8 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1067,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KCHILD,a1m81,age,AGE AT FIRST MENSTRUATION,high,ddi_variable_and_file_match,1,F7,KCHILD,Questionnaire for Children (excluding module P),a1m81,AGE AT FIRST MENSTRUATION,contin,numeric,123,3298,10,98,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1068,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,demographics,covariates_and_subgroups,KCOMM,a1x63_7a,sex,OBTAINED MALE STERILIZATION?,high,ddi_variable_and_file_match,1,F8,KCOMM,Survey of Community and Social Infrastructure,a1x63_7a,OBTAINED MALE STERILIZATION?,discrete,numeric,207,6,,,,3,1=; 2=; Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1069,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,health_need,double_failure_sample,KADULT;KCHILD,a1l24,illness_or_injury_need,DAYS MISSED B/C OF ILLNESS LAST,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1l24,DAYS MISSED B/C OF ILLNESS LAST,contin,numeric,220;204,5427;3217,1,99,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1070,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,health_need,double_failure_sample,KHHLD,af14_4a,illness_or_injury_need,EARNED $ FROM SICK PAY IN PAST,high,ddi_variable_and_file_match,1,F9,KHHLD,Household Questionnaire (excluding module B),af14_4a,EARNED $ FROM SICK PAY IN PAST,discrete,numeric,1937,,,,,3,1=; 2=; 9=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1071,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,health_need,double_failure_sample,KHHLD,af14_4b,illness_or_injury_need,AMT EARNED FROM SICK PAY IN PAS,high,ddi_variable_and_file_match,1,F9,KHHLD,Household Questionnaire (excluding module B),af14_4b,AMT EARNED FROM SICK PAY IN PAS,contin,numeric,11,1926,10,999999,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1072,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_id,harmonization,CONADULT;CORE;KADIET;KADULT;KCHDIET;KCHILD;KHHLD;KINDIV;KINDIVH;KYGPOV,hid,hhid,household identification number;Household ID,high,ddi_variable_and_file_match,10,F9;F11;F5;F4;F7;F6;F10;F1;F2;F15,KHHLD;KINDIVH;KADULT;KADIET;KCHILD;KCHDIET;KINDIV;CONADULT;CORE;KYGPOV,Household Questionnaire (excluding module B);household roster (module B of Household Questionnaire);Questionnaire for Adults (excluding module P);adult nutrition data (module P of Questionnaire for Adults);Questionnaire for Children (exc...,hid,Household ID;household identification number,contin,numeric,1937;5647;18284;3421;12860;9547,,1001;1002,85199,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1073,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_id,harmonization,INCEXP,khid,hhid,household identification number,high,ddi_variable_and_file_match,1,F3,INCEXP,income and expenditure,khid,household identification number,contin,numeric,1937,,1001,85199,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1074,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_id,harmonization,KADIET;KCHDIET,hhid,hhid,None,high,ddi_variable_and_file_match,2,F4;F6,KADIET;KCHDIET,adult nutrition data (module P of Questionnaire for Adults);child nutrition data (module P of Questionnaire for Children),hhid,,contin,numeric,18284;12860,,1001;1002,85199,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1075,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_id,harmonization,KADULT;KCHILD,a1h3,hhid,HOUSEHOLD ID #,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1h3,HOUSEHOLD ID #,contin,numeric,5647;3421,,1,384;380,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1076,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_id,harmonization,KHHLD,aa3,hhid,HOUSEHOLD ID #,high,ddi_variable_and_file_match,1,F9,KHHLD,Household Questionnaire (excluding module B),aa3,HOUSEHOLD ID #,contin,numeric,1937,,1,384,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1077,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,insurance,covariates_and_subgroups,,,health_insurance,,metadata_candidate_from_concept_checklist,no_ddi_variable_match,0,,,,,,,,,,,,,0,,official_ddi_variable_evidence_missing,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1078,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,main_financial_sample,KADULT;KCHILD,a1l15,oop_health_expenditure;care_sought,PAID FOR MED OR TREATMENT WHILE,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1l15,PAID FOR MED OR TREATMENT WHILE,discrete,numeric,92;27,5555;3394,,,,6,1=; 2=; Sysmiss=; 1=; 2=; ... +1 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1079,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,main_financial_sample,KADULT;KCHILD,a1l16,oop_health_expenditure;care_sought,AMT PAID FOR HOSPITAL TREATMENT,high,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1l16,AMT PAID FOR HOSPITAL TREATMENT,contin,numeric,22;9,5625;3412,0.3;10,999999;500,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1080,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,main_financial_sample,KHHLD,ae15_1b,oop_health_expenditure,AMT PAID FOR MEDICINE PAST 30 D,high,ddi_variable_and_file_match,2,F9,KHHLD,Household Questionnaire (excluding module B),ae1_51b;ae15_1b,AMT OF EGGS BOUGHT IN PAST 7 DA;AMT PAID FOR MEDICINE PAST 30 D,contin,numeric,278;677,1659;1260,1.2;0.07,999997;999999,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1081,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,main_financial_sample,KADULT;KCHILD,a1l14,oop_health_expenditure,DAYS SPENT IN HOSPITAL IN LAST,moderate,ddi_variable_and_file_match,2,F5;F7,KADULT;KCHILD,Questionnaire for Adults (excluding module P);Questionnaire for Children (excluding module P),a1l14,DAYS SPENT IN HOSPITAL IN LAST,contin,numeric,92;26,5555;3395,1;2,75;30,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1082,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,main_financial_sample,KHHLD,ae20_6a,oop_health_expenditure,SPENT $ ON MEDICAL IN PAST 30 D,moderate,ddi_variable_and_file_match,1,F9,KHHLD,Household Questionnaire (excluding module B),ae20_6a,SPENT $ ON MEDICAL IN PAST 30 D,discrete,numeric,1937,,,,,3,1=; 2=; 9=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1083,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,oop_health_expenditure,main_financial_sample,KHHLD,ae20_6b,oop_health_expenditure,AMT SPENT ON MEDICAL BILLS PAST,moderate,ddi_variable_and_file_match,1,F9,KHHLD,Household Questionnaire (excluding module B),ae20_6b,AMT SPENT ON MEDICAL BILLS PAST,contin,numeric,61,1876,0.15,999997,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
1084,12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,psu_cluster,survey_design_robustness,,,psu;cluster_id,,metadata_candidate_from_concept_checklist,no_ddi_variable_match,0,,,,,,,,,,,,,0,,official_ddi_variable_evidence_missing,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
