acquisition_batch_rank,batch_role,country,wave,idno,promoted_dataset_layer,output_column,output_role,required_for_final_dataset,source_concepts,expected_level,derivation_type,candidate_variable_rows,high_confidence_candidate_rows,candidate_files,candidate_raw_variables,manual_verified_variable_rows,concept_manual_statuses,raw_receipt_status,climate_linkage_gate_status,registry_analysis_ready_status,current_synthesis_status,blocking_reason,post_raw_synthesis_action
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,financial_outcomes,che10,derived_outcome,yes,oop_health_expenditure;total_consumption_or_income,household,derived_from_verified_inputs,22,19,S08; FINAL_PREF,v08_07a; v08_07b; v08_17a; v08_17b; v08_17c; v08_18; sh_consdur_30; sh_consdur_7; sh_educatn_30; sh_educatn_7; sh_electric_30; sh_electric_7; sh_entrpinc; sh_farminc; sh_food_30; sh_food_7; sh_fuel_30; sh_fuel_7; sh_garbage_30; sh_garbage_7,0,oop_health_expenditure:blocked_source_gate_not_ready; total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,financial_outcomes,che25,derived_outcome,yes,oop_health_expenditure;total_consumption_or_income,household,derived_from_verified_inputs,22,19,S08; FINAL_PREF,v08_07a; v08_07b; v08_17a; v08_17b; v08_17c; v08_18; sh_consdur_30; sh_consdur_7; sh_educatn_30; sh_educatn_7; sh_electric_30; sh_electric_7; sh_entrpinc; sh_farminc; sh_food_30; sh_food_7; sh_fuel_30; sh_fuel_7; sh_garbage_30; sh_garbage_7,0,oop_health_expenditure:blocked_source_gate_not_ready; total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,financial_outcomes,sdg382_indicator,derived_outcome,yes,oop_health_expenditure;total_consumption_or_income,household,derived_from_verified_inputs,22,19,S08; FINAL_PREF,v08_07a; v08_07b; v08_17a; v08_17b; v08_17c; v08_18; sh_consdur_30; sh_consdur_7; sh_educatn_30; sh_educatn_7; sh_electric_30; sh_electric_7; sh_entrpinc; sh_farminc; sh_food_30; sh_food_7; sh_fuel_30; sh_fuel_7; sh_garbage_30; sh_garbage_7,0,oop_health_expenditure:blocked_source_gate_not_ready; total_consumption_or_income:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,access_inputs,illness_or_injury_need,need_denominator,yes,health_need,person_or_household,raw_variable,6,6,S08; S10A,v08_04; v08_05; v08_06; v08_11; v08_12; v10_01l,0,health_need:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,access_inputs,care_sought,care_access,yes,care_or_barrier,person_or_household,raw_variable,6,6,S08; S19,v08_15; v08_17a; v08_17b; v08_17c; v08_23; v19_09,0,care_or_barrier:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,access_inputs,care_not_sought,care_access,recommended,care_or_barrier,person_or_household,raw_variable,0,0,,,0,care_or_barrier:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,access_inputs,care_not_sought_reason,care_barrier,recommended,care_or_barrier,person_or_household,raw_variable,1,1,S08,v08_14,0,care_or_barrier:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,access_inputs,health_facility_distance,care_barrier,recommended,care_or_barrier,person_or_household,raw_variable,0,0,,,0,care_or_barrier:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,access_outcomes,forgone_care_access_failure,derived_outcome,yes,health_need;care_or_barrier,person_or_household,derived_from_verified_inputs,13,13,S08; S19; S10A,v08_14; v08_15; v08_17a; v08_17b; v08_17c; v08_23; v19_09; v08_04; v08_05; v08_06; v08_11; v08_12; v10_01l,0,health_need:blocked_source_gate_not_ready; care_or_barrier:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,access_outcomes,double_failure_indicator,derived_outcome,yes,oop_health_expenditure;total_consumption_or_income;health_need;care_or_barrier,household,derived_from_verified_inputs,35,32,S08; S19; S10A; FINAL_PREF,v08_14; v08_15; v08_17a; v08_17b; v08_17c; v08_23; v19_09; v08_04; v08_05; v08_06; v08_11; v08_12; v10_01l; v08_07a; v08_07b; v08_18; sh_consdur_30; sh_consdur_7; sh_educatn_30; sh_educatn_7,0,oop_health_expenditure:blocked_source_gate_not_ready; total_consumption_or_income:blocked_source_gate_not_ready; health_need:blocked_source_gate_not_ready; care_or_barrier:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,climate_linked,climate_source,climate_metadata,yes,survey_timing;climate_geography,household_or_cluster,derived_from_verified_linkage,15,6,FINAL_PREF;sample; S00; S01; S04; S13A1; S16; S17A; S17B; S21; S21x; FINAL_PREF,district; region; v00_dist; v01_05a; v04_03a; v04_11a; v13_05; v16_08a; v17_07a; v17_18a; v21_04a; v21_dist; v21_dist_txt; v21_13a; Date,0,survey_timing:blocked_source_gate_not_ready; climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,climate_linked,climate_window_start,climate_window,yes,survey_timing,household_or_cluster,derived_from_verified_timing,1,1,FINAL_PREF,Date,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,climate_linked,climate_window_end,climate_window,yes,survey_timing,household_or_cluster,derived_from_verified_timing,1,1,FINAL_PREF,Date,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,climate_linked,chirps_precip_anomaly,climate_exposure,yes,survey_timing;climate_geography,household_or_cluster,derived_from_chirps,15,6,FINAL_PREF;sample; S00; S01; S04; S13A1; S16; S17A; S17B; S21; S21x; FINAL_PREF,district; region; v00_dist; v01_05a; v04_03a; v04_11a; v13_05; v16_08a; v17_07a; v17_18a; v21_04a; v21_dist; v21_dist_txt; v21_13a; Date,0,survey_timing:blocked_source_gate_not_ready; climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,climate_linked,era5_heat_anomaly,climate_exposure,yes,survey_timing;climate_geography,household_or_cluster,derived_from_era5,15,6,FINAL_PREF;sample; S00; S01; S04; S13A1; S16; S17A; S17B; S21; S21x; FINAL_PREF,district; region; v00_dist; v01_05a; v04_03a; v04_11a; v13_05; v16_08a; v17_07a; v17_18a; v21_04a; v21_dist; v21_dist_txt; v21_13a; Date,0,survey_timing:blocked_source_gate_not_ready; climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,climate_linked,climate_shock_indicator,climate_exposure,yes,survey_timing;climate_geography,household_or_cluster,derived_from_chirps_or_era5,15,6,FINAL_PREF;sample; S00; S01; S04; S13A1; S16; S17A; S17B; S21; S21x; FINAL_PREF,district; region; v00_dist; v01_05a; v04_03a; v04_11a; v13_05; v16_08a; v17_07a; v17_18a; v21_04a; v21_dist; v21_dist_txt; v21_13a; Date,0,survey_timing:blocked_source_gate_not_ready; climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,covariates,age,demographic_covariate,recommended,demographics,person_or_household,raw_variable,2,2,FINAL_PREF,depratio3; head_age,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,covariates,sex,demographic_covariate,recommended,demographics,person_or_household,raw_variable,2,2,FINAL_PREF,head_fem; max_educ_fem,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,covariates,education,socioeconomic_covariate,optional,demographics,person_or_household,raw_variable,10,10,FINAL_PREF,educatn; head_educ; head_educ_1; head_educ_2; head_educ_3; head_educ_4; head_educ_5; max_educ_fem; max_educ_fem_1; max_educ_fem_2,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
13,sixth_country_backup_candidate,Nepal,2010-2011,NPL_2010_LSS-III_v01_M,covariates,insurance,coverage_covariate,optional,insurance,person_or_household,raw_variable,1,0,,,0,insurance:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
