download_priority_order,queue_role,country,wave,idno,requirement,candidate_rank,variable_name,variable_label,file_id,file_name,file_description,match_score,matched_terms,match_basis,official_metadata_status,raw_value_verification_status,promotion_guardrail
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,4,interview,HH with food consumption,F83,gsec1,Household round - gsec1 data,19,food consumption;consumption;food;cons,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,5,hpline,Food poverty line in 2009/10 constant prices,F114,pov2015_16,Consumption aggregate data,17,consumption aggregate;food;cons;file:consumption,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,6,ctpline,Poverty line in 2009/10 constant prices,F114,pov2015_16,Consumption aggregate data,13,consumption aggregate;cons;file:consumption,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,7,spline,Poverty line in 2009/10 constant prices,F114,pov2015_16,Consumption aggregate data,13,consumption aggregate;cons;file:consumption,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,8,district,District of residence in 2015/16,F114,pov2015_16,Consumption aggregate data,9,consumption aggregate;file:consumption,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,9,equiv,Adult Equivalence Scale Based on Variable hsize,F114,pov2015_16,Consumption aggregate data,9,consumption aggregate;file:consumption,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,10,hh,Household unique identifier,F114,pov2015_16,Consumption aggregate data,9,consumption aggregate;file:consumption,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,11,hsize,Count of Usual Members Present/Absent,F114,pov2015_16,Consumption aggregate data,9,consumption aggregate;file:consumption,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,consumption_or_income,12,plinen,Poverty line in nominal terms,F114,pov2015_16,Consumption aggregate data,9,consumption aggregate;file:consumption,file;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,oop_health_expenditure,1,h5q12,"What was the cost of this consultation, including any medicine prescribed even i",F109,gsec5,Household round - gsec5 data,14,cost;medicine,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,oop_health_expenditure,2,a7bq7c,A7BQ7C: What was the total cost of the treatment of the [AGroup_ID] against tick,F24,AGSEC7B,Agriculture round - AGSection 7B data,10,cost,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,oop_health_expenditure,3,a7bq8c,"A7BQ8C: What was the total cost of the curative treatment for the [AGroup_ID], i",F24,AGSEC7B,Agriculture round - AGSection 7B data,10,cost,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,1,C4BQ23,What is the distance from this health facility to the nearest ambulance?,F51,CSEC4B_1,Community round - CSection 4B_1 data,19,health facility;health;facility;distance,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,2,End_sup_health,End of supervision/monitoring of health facility,F65,CSEC4M,Community round - CSection 4M data,19,health facility;health;facility,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,3,h5q4,"During the past 30 days, did [NAME] suffer from any illness or injury?",F109,gsec5,Household round - gsec5 data,15,illness or injury;illness;injury,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,4,h5q5,For how many days did [NAME] suffer due to illness or injury during the past 30,F109,gsec5,Household round - gsec5 data,15,illness or injury;illness;injury,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,5,h5q8,"Was anyone consulted (e.g. a doctor, nurse, pharmacist or traditional healer) fo",F109,gsec5,Household round - gsec5 data,15,consulted;doctor;consult,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,6,h5q9,Why was no one consulted for the major illness?,F109,gsec5,Household round - gsec5 data,15,consulted;illness;consult,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,7,C2BQ10,Are patients well received in the health facility?,F33,CSEC2B_1,Community round - CSection 2B_1 data,15,health facility;health;facility,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,8,C2BQ9,What is the most commonly used type of health facility?,F33,CSEC2B_1,Community round - CSection 2B_1 data,15,health facility;health;facility,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,9,C4AQ8,Do you work during the night in this health facility?,F50,CSEC4A_1,Community round - CSection 4A_1 data,15,health facility;health;facility,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,10,C4Q7,What is the level of this health facility?,F50,CSEC4A_1,Community round - CSection 4A_1 data,15,health facility;health;facility,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,11,C4BQ19,Does the health facility have a working generator?,F51,CSEC4B_1,Community round - CSection 4B_1 data,15,health facility;health;facility,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,health_need_and_access,12,C4BQ20,Does the health facility have a solar panel?,F51,CSEC4B_1,Community round - CSection 4B_1 data,15,health facility;health;facility,label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,1,Endtime_Community,End time of the community section,F77,CSEC6A_1,Community round - CSection 6A_1 data,23,end time;end;time,name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,2,Endtime_Works,End time of Works and Transport section,F82,CSEC6F_1,Community round - CSection 6F_1 data,23,end time;end;time,name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
19,replacement_backup_wave,Uganda,2015-2016,UGA_2015_UNPS_v02_M,survey_timing,3,month,Month of Interview,F83,gsec1,Household round - gsec1 data,17,month of interview;month;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
